,core_id,title,authors
9380,12085481,,[]
9381,12085482,,[]
9382,12085483,,[]
9383,12085484,,[]
9384,12085485,,[]
9385,12085486,,[]
9386,12085487,,[]
9387,12085491,Галина ГРИМАШЕВИЧ,[]
9388,12085492,Мова художніх творів?,[]
9389,12085494,,[]
9390,12085495,,[]
9391,12085496,УДК 81' 443+81' Ганна КОНТОРЧУК ЛЕКСИКО-СЛОВОТВІРНІ ОСОБЛИВОСТІ ПОЛІСЬКИХ НАЗВ БДЖОЛИНОЇ СІМ'Ї,[]
9392,12085501,,[]
9393,12085503,"МІНІСТЕРСТВО ОСВІТИ І НАУКИ, МОЛОДІ ТА СПОРТУ УКРАЇНИ",[]
9394,12085504,"ПРАВИТЕЛЬСТВО РЕСПУБЛИКИ БУРЯТИЯ МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РФ МИНИСТЕРСТВО КУЛЬТУРЫ И МАССОВЫХ КОММУНИКАЦИЙ РБ МЕЖДУНАРОДНАЯ АКАДЕМИЯ НАУК ВЫСШЕЙ ШКОЛЫ ИНСТИТУТ СОЦИОЛОГИИ РАН, ИНСТИТУТ ФИЛОСОФИИ РАН ЖУРНАЛ «СОЦИС», РОССИЙСКОЕ ОБЩЕСТВО СОЦИОЛОГОВ ЩЕЦИНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ (ПОЛЬША) МОНГОЛЬСКИЙ НАЦИОНАЛЬНЫЙ УНИВЕРСИТЕТ (МОНГОЛИЯ) ЖИТОМИРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ (УКРАИНА) БУРЯТСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ",[]
9395,12085505,Вінницький національний технічний університет Український філософський фонд,[]
9396,12085508,,[]
9397,12085510,Етнолінгвістика ? Тетяна ПОМІНЧУК БЕШКЕТУВАННЯ МОЛОДІ ПІД ЧАС РІЗДВЯНОГО КОМПЛЕКСУ СВЯТ ТА ЇХ НОМІНАЦІЯ В СЕРЕДНЬОПОЛІСЬКИХ ГОВІРКАХ,[]
9398,12085511,,[]
9399,12085513,ПРОБЛЕМИ ВОЛИНСЬКОЇ ІСТОРІЇ У ДОСЛІДЖЕННЯХ ПОЛЬСЬКОГО,[]
9400,12085516,,[]
9401,12085518,,[]
9402,12085523,Національний педагогічний університет імені М.П.Драгоманова Збірник наукових праць • Історичні науки • Філософські науки • Політичні науки Випуск 42 (№ 12),"[['Українська Академія', 'Наук']]"
9403,12085524,Національний педагогічний університет імені М.П.Драгоманова Збірник наукових праць • Історичні науки • Філософські науки • Політичні науки,"[['Українська Академія', 'Наук']]"
9404,12085525,"МІНІСТЕРСТВО ОСВІТИ І НАУКИ, МОЛОДІ ТА СПОРТУ УКРАЇНИ ЖИТОМИРСЬКИЙ ДЕРЖАВНИЙ УНІВЕРСИТЕТ ІМЕНІ ІВАНА ФРАНКА",[]
9405,12085526,"МІНІСТЕРСТВО ОСВІТИ І НАУКИ, МОЛОДІ ТА СПОРТУ УКРАЇНИ ЖИТОМИРСЬКИЙ ДЕРЖАВНИЙ УНІВЕРСИТЕТ ІМЕНІ ІВАНА ФРАНКА",[]
9406,12085527,АМЕРИКАНСЬКА СИСТЕМА ВИЩОЇ ОСВІТИ: ПОРІВНЯЛЬНИЙ АНАЛІЗ,"[['Петро ', 'Саух']]"
9407,12085528,,[]
9408,12085529,,[]
9409,12085530,Житомирський педагогічний університет Плотницька Оксана Віталіївна,[]
9410,12085531,,[]
9411,12085532,,[]
9412,12085533,,[]
9413,12085536,,[]
9414,12085537,,[]
9415,12085538,,[]
9416,12085539,,[]
9417,12085540,,[]
9418,12085541,,[]
9419,12085543,,[]
9420,12085545,,[]
9421,12085549,,[]
9422,12085551,,[]
9423,12085555,Ярмошик Іван Іванович,[]
9424,12085557,,[]
9425,12085558,,[]
9426,12085559,,[]
9427,12085560,,[]
9428,12085561,,[]
9429,12085562,,[]
9430,12085563,,[]
9431,12085564,,[]
9432,12085565,,[]
9433,12085566,,[]
9434,12085567,,[]
9435,12085568,,[]
9436,12085569,ІНТЕНСИФІКАТОР SELF ЯК ДЖЕРЕЛО СТАНОВЛЕННЯ СИСТЕМИ ЗВОРОТНИХ ЗАЙМЕННИКІВ У АНГЛІЙСЬКІЙ МОВІ ГИРИН О.В. Житомирський державний університет імені Івана Франка,[]
9437,12085571,,[]
9438,12085572,,[]
9439,12085573,,[]
9440,12085574,МІЖ НЕГАТИВНОЮ КРЕАТИВНІСТЮ ІДЕЙ І УКРАЇНСЬКОЮ ВЕСТЕРНІЗАЦІЄЮ: СУЧАСНА ОСВІТА -ПОРТРЕТ БЕЗ ПРИКРАС,"[['П. Ю.', 'Саух']]"
9441,12085575,ХАРКІВСЬКИЙ НАЦІОНАЛЬНИЙ УНІВЕРСИТЕТ ім. В.Н. Каразіна РУДИК ІРИНА МИКОЛАЇВНА,[]
9442,12085576,ББК 88.4 А43 Друкується за рішенням Вченої ради Житомирського 01ПП0,[]
9443,12085579,,[]
9444,12085580,,[]
9445,12085581,"ТЕРМОДИНАМІЧНИЙ АНАЛІЗ ЛІНІЇ ЛІКВІДУСА В БІНАРНИХ СИСТЕМАХ З СПОЛУКАМИ, ЩО ТОПЛЯТЬСЯ КОНГРУЕНТНО","[['Гриців В І', ''], ['Весельська І Л', ''], ['Гвоздієвський Є Є', ''], ['Денисюк Р О', '']]"
9446,12085582,,[]
9447,12085583,,[]
9448,12085584,"УДК 930(477.4) ""18/19""","[['Іван ', 'Ярмошик']]"
9449,12085585,,[]
9450,12085588,,[]
9451,12085589,,[]
9452,12085591,,[]
9453,12085593,Вікторія Жуковська Житомирський державний університет імені Івана Франка,[]
9454,12085599,,[]
9455,12085600,,[]
9456,12085601,ОБМАН У СИСТЕМІ ВЕРБАЛЬНИХ МАНІПУЛЯТИВНИХ ДІЙ,[]
9457,12085602,,[]
9458,12085603,,[]
9459,12085604,Іван Ярмошик (Житомир) КОЗАЦЬКІ СТОРІНКИ ІСТОРІЇ СЕЛА ПАВОЛОЧ НА,[]
9460,12085605,,[]
9461,12085607,,[]
9462,12085609,,[]
9463,12085612,,[]
9464,12085613,,[]
9465,12085614,,[]
9466,12085615,,[]
9467,12085616,,[]
9468,12085617,,[]
9469,12085618,® псшшж Випуск 412-413,"[['Чернівецького ', 'Університету']]"
9470,12085619,,[]
9471,12085620,,[]
9472,12085621,,[]
9473,12085622,,[]
9474,12085623,,[]
9475,12085624,,[]
9476,12085629,,[]
9477,12085630,,[]
9478,12085631,,[]
9479,12085632,,[]
9480,12085633,,[]
9481,12085634,,[]
9482,12085637,,[]
9483,12085638,,[]
9484,12085639,,[]
9485,12085640,,[]
9486,12085641,,[]
9487,12085642,ТЕРМІН-ФРАЗЕОЛОГІЗМ: ПРОБЛЕМИ ВИЗНАЧЕННЯ,[]
9488,12085644,,"[['Шиленко О А', '']]"
9489,12085645,,[]
9490,12085648,,[]
9491,12085649,,[]
9492,12085650,,[]
9493,12085651,,[]
9494,12085652,,[]
9495,12085653,,[]
9496,12085654,,[]
9497,12085655,,[]
9498,12085656,,[]
9499,12085657,,[]
9500,12085658,,[]
9501,12085659,,[]
9502,12085660,,[]
9503,12085662,Збірник наукових праць Уманського державного педагогічного університету імені,"[['Павла ', 'Тичини'], ['Гол Ред :', 'Мартинюк'], ['М. Т.', '']]"
9504,12085663,,[]
9505,12085664,,[]
9506,12085665,,[]
9507,12085666,,[]
9508,12085667,,[]
9509,12085668,,[]
9510,12085669,,[]
9511,12085673,,[]
9512,12085674,,[]
9513,12085675,,[]
9514,12085676,,[]
9515,12085677,,[]
9516,12085678,,[]
9517,12085682,КАРІОЛОГІЧНІ ОСОБЛИВОСТІ СТАВКОВИКІВ ФАУНИ УКРАЇНИ,"[['О. .', 'Гарбар']]"
9518,12085684,,[]
9519,12085686,АНАЛІТИЧНИЙ ОПИС ЛІНІЙ ФАЗОВИХ РІВНОВАГ В СИСТЕМІ Ti -Mo,"[['Потажевська О А', ''], ['Наумчук В М', ''], ['Бондар А А', ''], ['Гриців В І', '']]"
9520,12085689,,[]
9521,12085690,,[]
9522,12085691,"О ВИДОВОМ СОСТАВЕ МОЛЛЮСКОВ РОДА THEODOXUS (GASTRОPODA, NERITIDAE) БАССЕЙНА НИЖНЕГО ДУНАЯ: РЕШЕНИЕ ПРОБЛЕМЫ ПУТЕМ АНАЛИЗА АЛЛОЗИМОВ","[[' ', 'Sci'], [' ', 'Bull']]"
9523,12085692,,[]
9524,12085693,,[]
9525,12085694,,[]
9526,12085695,,[]
9527,12085696,Н.Ф. Портницька,[]
9528,12085698,,[]
9529,12085699,,[]
9530,12085700,,[]
9531,12085701,,[]
9532,12085702,,[]
9533,12085703,,[]
9534,12085704,,[]
9535,12085706,,[]
9536,12085707,,[]
9537,12085709,,[]
9538,12085713,"""ТРОПІК РАКА"" Г. МІЛЛЕРА АБО ЛІБІДО ЗАРАТУШТРИ ТА БУТТЯ (Вісник Луганського національного педагогічного університету ім",[]
9539,12085714,,[]
9540,12085715,,[]
9541,12085716,,[]
9542,12085717,,[]
9543,12085718,,[]
9544,12085719,,[]
9545,12085720,,[]
9546,12085721,,[]
9547,12085723,,[]
9548,12085724,,[]
9549,12085725,,[]
9550,12085726,,[]
9551,12085727,,[]
9552,12085730,Науковий вісник Ужгородського університету Серія Біологія,"[[' ', 'Sci'], [' ', 'Bull']]"
9553,12085732,,[]
9554,12085734,,[]
9555,12085735,,[]
9556,12085736,ВПЛИВ КАРБОФОСУ НА ВМІСТ ГЕМОГЛОБІНУ У ГЕМОЛІМФІ PLANORBARIUS PURPURA (MOLLUSCA: PULMONATA: BULINIDAE) У НОРМІ ТА ЗА ІНВАЗІЇ ТРЕМАТОДАМИ,"[['А. .', 'Стадниченко'], ['В. .', 'Гирин'], ['Л. .', 'Іваненко'], ['А. .', 'Мокрицька'], ['О. .', 'Мостіпака']]"
9557,12085738,"ОПИСАНИЕ КАРИОТИПОВ ТРЕХ ВИДОВ РОДА LYMNAEA (GASTROPODA, PULMONATA, LYMNAEIDAE) ФАУНЫ УКРАИНЫ","[['А. В.', 'Гарбар']]"
9558,12085740,Науковий вісник Ужгородського університету СЕРІЯ Біологія ВИПУСК 24 (2008),[]
9559,12085744,,[]
9560,12085745,,[]
9561,12085747,,[]
9562,12085753,,[]
9563,12085754,ПЕДАГОГІЧНІ НАУКИ,[]
9564,12085755,,[]
9565,12085756,,[]
9566,12085757,,[]
9567,12085758,ФІЛОЛОГІЧНІ НАУКИ,[]
9568,12085760,,[]
9569,12085761,,[]
9570,12085762,,[]
9571,12085763,,[]
9572,12085764,,[]
9573,12085765,,[]
9574,12085766,,[]
9575,12085767,,[]
9576,12085768,,[]
9577,12085769,,[]
9578,12085770,,[]
9579,12085771,,[]
9580,12085772,,[]
9581,12085773,,[]
9582,12085774,,[]
9583,12085775,,[]
9584,12085776,,[]
9585,12085779,,[]
9586,12085780,,[]
9587,12085781,,[]
9588,12085783,,[]
9589,12085784,,[]
9590,12085785,,[]
9591,12085786,,[]
9592,12085787,,[]
9593,12085788,,[]
9594,12085789,,[]
9595,12085790,,[]
9596,12085792,,[]
9597,12085794,,[]
9598,12085796,,[]
9599,12085797,,[]
9600,12085799,,[]
9601,12085800,,[]
9602,12085802,,[]
9603,12085803,,[]
9604,12085804,,[]
9605,12085805,,[]
9606,12085807,,[]
9607,12085808,,[]
9608,12085810,,[]
9609,12085812,,[]
9610,12085813,,[]
9611,12085814,,[]
9612,12085815,,[]
9613,12085816,,[]
9614,12085817,,[]
9615,12085818,,[]
9616,12085819,,[]
9617,12085820,,[]
9618,12085831,,"[['Олена ', 'Малярчук'], [' ', 'Житомир']]"
9619,12085832,,[]
9620,12085833,,[]
9621,12085837,ЖИТОМИРСЬКИЙ ДЕРЖАВНИЙ УНІВЕРСИТЕТ ІМЕНІ ІВАНА ФРАНКА РОМАНЧУК Наталія Олександрівна,[]
9622,12085838,ВПЛИВ ПОЛІВІНІЛПІРОЛІДОНУ РІЗНОЇ МОЛЕКУЛЯРНОЇ МАСИ НА СТІЙКІСТЬ КОМПЛЕКСУ ВКЛЮЧЕННЯ КВЕРЦЕТИН/ГІДРОКСИПРОПІЛЦИКЛОДЕКСТРИН,"[['Бабич І В', ''], ['Рябов С В', ''], ['Керча Ю Ю', '']]"
9623,12085839,ЖИТОМИРСЬКИЙ ДЕРЖАВНИЙ УНІВЕРСИТЕТ ІМЕНІ ІВАНА ФРАНКА,[]
9624,12085840,ЖИТОМИРСЬКИЙ ДЕРЖАВНИЙ УНІВЕРСИТЕТ ІМЕНІ ІВАНА ФРАНКА ГУМАНКОВА ОЛЬГА СЕРГІЇВНА,[]
9625,12085841,"ГЕОМЕТРИЧНА ФОРМА ЛІКВІДУСА В БІНАРНИХ СИСТЕМАХ З СПОЛУКАМИ, ЩО ПРОЯВЛЯЮТЬ КОНГРУЕНТНИЙ ХАРАКТЕР ТОПЛЕННЯ","[['Пащенко В Ю', ''], ['Гвоздієвський Є Є', ''], ['Денисюк Р О', ''], ['Бондар А А', ''], ['Гриців В І', '']]"
9626,12085843,ДО ПИТАННЯ ПРО ВИКОРИСТАННЯ НА УРОКАХ ХІМІЇ ПРИЙОМУ ПОРІВНЯННЯ,"[['Мацієвський О Е', ''], ['Пащенко В Ю', '']]"
9627,12085844,ДОСЛІДЖЕННЯ АДСОРБЦІЇ ЙОНІВ ВАЖКИХ МЕТАЛІВ НАНОКОМПОЗИТОМ КРЕМНЕЗЕМ-ПОЛІАНІЛІН,[]
9628,12085846,ДОСЛІДЖЕННЯ ВПЛИВУ НЕОРГАНІЧНИХ НАПОВНЮВАЧІВ НА ПРОЦЕС АПАТИТОФОРМУВАННЯ НА ПОВЕРХНІ ПОЛІУРЕТАН-ЕПОКСИДНИХ КОМПОЗИЦІЙНИХ МАТЕРІАЛІВ,"[['Горбунова Н О', ''], ['Галатенко Н А', ''], ['Рожнова Р А', '']]"
9629,12085848,,[]
9630,12085850,,[]
9631,12085851,,[]
9632,12085852,КОНДЕНСАЦІЯ ЦИКЛІЧНИХ КЕТОНІВ З АЛЬДЕГІДАМИ,[]
9633,12085853,,[]
9634,12085854,,[]
9635,12085855,,[]
9636,12085856,,[]
9637,12085857,,[]
9638,12085858,,[]
9639,12085863,,[]
9640,12085864,,[]
9641,12085871,,[]
9642,12085872,,[]
9643,12085873,АКТИВНА РЕАКЦІЯ ГЕМОЛІМФИ ВИТУШКИ (MOLLUSCA: BULINIDAE) ЗА ТРИВАЛОГО ЇЇ ГОЛОДУВАННЯ І ЗА ДІЇ ЙОНІВ ЦИНКУ ВОДНОГО СЕРЕДОВИЩА,[]
9644,12085874,,[]
9645,12085875,"Житомирський державний університет імені Івана Франка СУМІСНИЙ ВПЛИВ ГОЛОДУВАННЯ, ТРЕМАТОДНОЇ ІНВАЗІЇ І РІЗНИХ КОНЦЕНТРАЦІЙ ХЛОРИДА ЦИНКУ НА ЗАГАЛЬНИЙ ОБ'ЄМ ГЕМОЛІМФИ ВИТУШКИ (MOLLUSCA: GASTROPODA: BULINIDAE)",[]
9646,12085876,,[]
9647,12085877,,[]
9648,12085878,,[]
9649,12085879,ЛЕКЦІЙНО-СЕМІНАРСЬКА МЕТОДИКА ВИКЛАДАННЯ ТЕМИ «ХІМІЧНИЙ ЗВ'ЯЗОК» В ШКІЛЬНОМУ КУРСІ ХІМІЇ,"[['Денисюк В Л', ''], ['Денисюк Р О *', 'Житомирський Ліцей №'], ['Житомирський ', 'Державний Університет Імені'], ['Івана ', 'Франка']]"
9650,12085880,,[]
9651,12085881,,[]
9652,12085882,,[]
9653,12085883,СИНТЕЗ ТА ДОСЛІДЖЕННЯ ФІЗИКО-ХІМІЧНИХ ВЛАСТИВОСТЕЙ АЕРОСИЛОГЕЛЮ,"[['Концедайло В О', ''], ['Кичкирук О Ю', '']]"
9654,12085884,,[]
9655,12085887,,[]
9656,12085891,ДоВІДкоВе Джерело Для ноВих ДослІДжень,"[['А. В.', 'Шевчук']]"
9657,12085895,,[]
9658,12085896,,[]
9659,12085898,Секція Екологія Підсекція Екологічний моніторинг,[]
9660,12085899,,[]
9661,12085900,,[]
9662,12085908,,[]
9663,12085909,,[]
9664,12085913,ІНТЕГРАЦІЙНІ ТА ГЛОБАЛІЗАЦІЙНІ ПРОЦЕСИ В ДІЯЛЬНОСТІ СТУДЕНТСЬКОГО ЄВРОКЛУБУ ЖДУ,"[[' ', 'Мета']]"
9665,12085915,СУЧАСНІ МЕТОДИ ВИЗНАЧЕННЯ ІОНІВ МЕТАЛІВ ПІСЛЯ ЇХ КОНЦЕНТРУВАННЯ ТА РОЗДІЛЕННЯ,"[['Краснощока В П', ''], ['Кичкирук О Ю', '']]"
9666,12085916,,[]
9667,12085918,,[]
9668,12085919,"ФОСФОРІЛІДИ. РЕАКЦІЙНА ЗДАТНІСТЬ, ВЗАЄМОДІЯ З АЦИЛЮЮЧИМИ РЕАГЕНТАМИ, ЯКІ МІСТЯТЬ АКТИВНУ МЕТИЛЕНОВУ ГРУПУ",[]
9669,12085921,ХІМІЧНЕ ТРАВЛЕННЯ НЕЛЕГОВАНОГО ТА ЛЕГОВАНОГО СТАНУМОМ ІnАs РОЗЧИНАМИ СИСТЕМ Н 2 О 2 -HBr-ЛИМОННА (ВИННА) КИСЛОТА,[]
9670,12085922,,[]
9671,12085924,,[]
9672,12085926,Майя Лутай,[]
9673,12085927,Волинський центр Польської організації військової -міф чи реальність?,[]
9674,12085928,,[]
9675,12085930,Іван Ярмошик,[]
9676,12085932,,[]
9677,12085937,,[]
9678,12085939,,[]
9679,12085940,,[]
9680,12085941,,[]
9681,12085942,Микола Новик ЗОЛОТІ ЗІРКИ РАДОМИШИЛЬЩИНИ (ГЕРОЇ ТА ЇХ ПОДВИГИ),[]
9682,12085944,Ігор Власюк ПРОБЛЕМИ ІСТОРІЇ БІЛОРУСІ ПЕРІОДУ ДРУГОЇ СВІТОВОЇ ВІЙНИ,[]
9683,12085945,Олександр Кузьмін ЖЕРТОВНІСТЬ УКРАЇНСЬКОГО НАРОДУ В ДРУГІЙ СВІТОВІЙ ВІЙНІ,[]
9684,12085946,Сергій Міщук Галина Міщук ОСНОВНІ ПІДСУМКИ ТА УРОКИ ДРУГОЇ СВІТОВОЇ ВІЙНИ,[]
9685,12085947,Анатолій Седляр РОБОТА ОРГАНІВ МІСЬКОГО САМОВРЯДУВАННЯ ВОЛИНІ ТА ПОДІЛЛЯ ЩОДО ОРГАНІЗАЦІЇ ВОДОПОСТАЧАННЯ ДЛЯ НАСЕЛЕННЯ (КІНЕЦЬ ХІХ -ПОЧАТОК ХХ СТ.),[]
9686,12085948,,[]
9687,12085949,ВПЛИВ ПОВЕРХНЕВО-АКТИВНИХ РЕЧОВИН НА ВМІСТ ГЛЮКОЗИ У РІЗНИХ ОРГАНАХ ПЕРЛІВНИЦІ (MOLLUSCA: UNIONIDAE),"[['А. П.', 'Стадниченко'], ['Л. М.', 'Янович']]"
9688,12085950,,[]
9689,12085952,Анатолій Седляр,[]
9690,12085953,"Міжрегіональна Академія управління персоналом Житомирський інститут Житомирський державний університет імені Івана Франка ""ПРОБЛЕМИ СУСПІЛЬНИХ ТРАНСФОРМАЦІЙ УКРАЇНИ В УМОВАХ ТРАНЗИТИВНОГО РОЗВИТКУ""",[]
9691,12085954,Новик В.А. ЮРИДИЧНА КЛІНІКА ЯК ІННОВАЦІЙНИЙ ЗАСІБ ПРОФЕСІОНАЛІЗАЦІЇ МАЙБУТНІХ ПРАВНИКІВ,[]
9692,12085955,,[]
9693,12085956,"БІОЛОГІЧНІ НАУКИ, ЗООЛОГІЯ",[]
9694,12085958,ВПЛИВ РІЗНИХ ЧИННИКІВ СЕРЕДОВИЩА НА ПОКАЗНИКИ БІЛКОВОГО ОБМІНУ МОЛЮСКІВ,"[['Киричук Г Є', ''], ['Янович Л М', ''], ['Мельниченко Р К', '']]"
9695,12085959,РИТМ СЕРЦЕВИХ СКОРОЧЕНЬ LYMNAEA STAGNALIS ЗА ДІЇ ТРЕМАТОДНОЇ ІНВАЗІЇ ТА ХЛОРИДУ ЦИНКА,"[['Вискушенко Д А', '']]"
9696,12085960,ВПЛИВ ЙОНІВ ХРОМУ НА ЛОКОМОЦІЮ ВІЙОК МИГОТЛИВОГО,[]
9697,12085961,,[]
9698,12085962,,[]
9699,12085971,,[]
9700,12085972,«Свої» та «інші» в національній політиці Російської та Оттоманської імперій в ХІХ ст,"[['В. О.', 'Венгерська']]"
9701,12085973,,[]
9702,12085974,,[]
9703,12085975,,[]
9704,12085976,,[]
9705,12085977,ОСОБЛИВОСТІ НАВЧАННЯ ІНОЗЕМНИХ МОВ ДОРОСЛИХ,"[['Тетяна ', 'Григор&apos;єва']]"
9706,12085978,,[]
9707,12085979,,[]
9708,12085980,,[]
9709,12085981,ЖИТОМИРСЬКИЙ ДЕРЖАВНИЙ УНІВЕРСИТЕТ ІМЕНІ ІВАНА ФРАНКА Григор'єва Тетяна Юріївна МЕТОДИЧНІ РЕКОМЕНДАЦІЇ ЩОДО ВИКОРИСТАННЯ БРИТАНСЬКОГО ДОСВІДУ ПІДГОТОВКИ ВЧИТЕЛІВ-ФІЛОЛОГІВ ДО НАВЧАННЯ ДОРОСЛИХ У ВІТЧИЗНЯНІЙ ПЕДАГОГІЧНІЙ ПРАКТИЦІ,[]
9710,12085982,,[]
9711,12085983,,[]
9712,12085984,РІЗНОВИДИ ЛЕКСИКО-СЕМАНТИЧНОГО ЕЛІПСА В СУЧАСНІЙ АНГЛІЙСЬКІЙ МОВІ,"[['Чумак Л М', 'Житомир']]"
9713,12085985,,[]
9714,12085986,,[]
9715,12085987,,[]
9716,12085988,Вікторія Венгерська МОБІЛІЗАЦІЙНІ ЗАХОДИ НА ЖИТОМИРЩИНІ НАПЕРЕДОДНІ ВІЙНИ (НА ПРИКЛАДІ ОКРЕМИХ АСПЕКТІВ ДІЯЛЬНОСТІ КОНТОРИ ПРОМБАНКУ),[]
9717,12085989,,[]
9718,12085991,,"[['І. С.', 'Семенюк']]"
9719,12085992,СТРУКТУРНО-КОМПОЗИЦІЙНІ ХАРАКТЕРИСТИКИ АНАЛІТИЧНОЇ СТАТТІ З ЮРИДИЧНОЇ ТЕМАТИКИ,[]
9720,12085996,,[]
9721,12086000,,[]
9722,12086002,Наталія Рудницька ГОЛОКОСТ НА ЖИТОМИРЩИНІ,[]
9723,12086003,Майя Лутай ДРУГА СВІТОВА ВІЙНА І ДОЛЯ УКРАЇНСЬКИХ НІМЦІВ,[]
9724,12086004,Майя Лутай Ківа Маркович Табакмахер -директор Житомирського педагогічного інституту -жертва сталінського тоталітарного режиму,[]
9725,12086005,,[]
9726,12086007,РОССИЙСКО-УКРАИНСКИЕ ВЗАИМООТНОШЕНИЯ В КОНТЕКСТЕ ЕВРОПЕЙСКОЙ ИНТЕГРАЦИИ,"[['Николай ', 'Кордон']]"
9727,12086011,,[]
9728,12086014,,[]
9729,12086015,,[]
9730,12086016,СОЦІОЕКОЛОГІЧНА КУЛЬТУРА ВЧИТЕЛЯ ЯК ПЕДАГОГІЧНА,[]
9731,12086017,БІОРІЗНОМАНІТТЯ ТА ЕКОЛОГІЯ ПЕРЛІВНИЦЕВИХ,[]
9732,12086018,ФАУНА ПРІСНОВОДНИХ МОЛЮСКІВ ШАЦЬКИХ ОЗЕР,[]
9733,12086019,,[]
9734,12086021,Випуск 56. С. 136-140 Visnyk of the Lviv University. Series BIology,"[['О. .', 'Василенко']]"
9735,12086023,,[]
9736,12086024,,[]
9737,12086025,,[]
9738,12086026,,[]
9739,12086029,ДО КРИТЕРІЇВ ВІДБОРУ ТА РЕАБІЛІТАЦІЇ СПОРТСМЕНІВ,"[['Р. Ф.', 'Ахметов']]"
9740,12086030,ПОВЫШЕНИЕ РЕЗУЛЬТАТИВНОСТИ В ЛЕГКОАТЛЕТИЧЕСКИХ ПРЫЖКАХ НА ОСНОВЕ КОМПЛЕКСНОГО ПРИМЕНЕНИЯ ТЕХНИЧЕСКИХ СРЕДСТВ,"[['Р. Ф.', 'Ахметов']]"
9741,12086032,,[]
9742,12086033,Рустам Ахметов,[]
9743,12086034,ЕЛЕКТРОФІЗІОЛОГІЧНИЙ СПОСІБ ОЦІНКИ СТУПЕНЯ УТИЛІЗАЦІЇ СИЛОВИХ МОЖЛИВОСТЕЙ У СПОРТСМЕНІВ ШВИДКІСНО-СИЛОВИХ ВИДІВ СПОРТУ,"[['Рустам Фагимович', 'Ахметов']]"
9744,12086036,РОЗРОБКА НОВИХ МЕТОДІВ ПЕДАГОГІЧНОГО КОНТРОЛЮ ЗА РІВНЕМ ФІЗИЧНОЇ ПІДГОТОВКИ СПОРТСМЕНІВ,[]
9745,12086037,ТРЕНАЖЕРНІ КОМПЛЕКСИ В СИСТЕМІ ПІДГОТОВКИ СТРИБУНІВ У ВИСОТУ ВИСОКОГО КЛАСУ,[]
9746,12086038,К ВОПРОСУ УСОВЕРШЕНСТВОВАНИЯ ПЕДАГОГИЧЕСКОГО КОНТРОЛЯ ЗА ТРЕНИРОВОЧНЫМ ПРОЦЕССОМ СПОРТСМЕНОВ,"[['Р. Ф.', 'Ахметов']]"
9747,12086039,,[]
9748,12086040,,[]
9749,12086041,ДО ПРОБЛЕМИ ВДОСКОНАЛЕННЯ ПІДГОТОВКИ ВИСОКОКВАЛІФІКОВАНИХ СТРИБУНІВ У ВИСОТУ,"[['Ахметов Р Ф', '']]"
9750,12086043,ВДОСКОНАЛЕННЯ БІОМЕХАНІЧНИХ ХАРАКТЕРИСТИК ВІДШТОВХУВАННЯ ПРИ СТРИБКАХ У ВИСОТУ ЗА ДОПОМОГОЮ ТЕХНІЧНИХ ЗАСОБІВ,"[['Р. Ф.', 'Ахметов']]"
9751,12086044,ВИДІЛЕННЯ НАЙБІЛЬШ ІНФОРМАТИВНИХ ПАРАМЕТРІВ СТРИБУНІВ У ВИСОТУ В ЗАДАЧАХ ПРОГНОЗУ ЇХ РЕЗУЛЬТАТИВНОСТІ Ахметов Рустам Фагимович,[]
9752,12086045,ГРУППОВЫЕ СТАТИСТИЧЕСКИЕ ХАРАКТЕРИСТИКИ И ФАКТОРНЫЙ АНАЛИЗ МНОГОМЕРНОЙ СОВОКУПНОСТИ ПАРАМЕТРОВ СПОРТСМЕНОВ В ЗАДАЧАХ ПРОГНОЗА,[]
9753,12086046,,[]
9754,12086048,ВПЛИВ ТРЕМАТОДНОЇ ІНВАЗІЇ НА ОСНОВНІ ТРОФОЛОГІЧНІ ПОКАЗНИКИ ВИТУШКИ (MOLLUSCA: GASTROPODA: PULMONATA: BULINIDAE),[]
9755,12086049,А.П. Стадниченко ВПЛИВ ТРЕМАТОДНОЇ ІНВАЗІЇ ТА ІОНІВ МІДІ ВОДНОГО СЕРЕДОВИЩА НА ГЕМОЦИТИ PLANORBARIUS PURPURA (MOLLUSCA: GASTROPODA: PULMONATA: BULINIDAE),"[['Д. Б Н Г Є.', 'Киричук'], ['Івана Б Н', 'Житомирський Державний Університет Імені'], [' ', 'Франка']]"
9756,12086050,,[]
9757,12086052,,[]
9758,12086054,,[]
9759,12086055,,[]
9760,12086056,,[]
9761,12086057,,[]
9762,12086058,АНАЛИЗ ИНФОРМАТИВНОСТИ СТЕПЕНИ ИСПОЛЬЗОВАНИЯ СИЛОВЫХ ВОЗМОЖНОСТЕЙ ПРИ ОТТАЛКИВАНИИ В ЗАДАЧАХ ПРОГНОЗА РЕЗУЛЬТАТИВНОСТИ ПРЫГУНОВ В ВЫСОТУ,[]
9763,12086059,ДО ПИТАННЯ ПРОГНОЗУВАННЯ РЕЗУЛЬТАТИВНОСТІ СТРИБУНІВ У ВИСОТУ,"[['Ахметов ', 'Рустам']]"
